State_Name,District_Name,Agro_Climatic_Zone,Crop_Year,Season,Crop,Area_Sown,Production_Total,Yield_Kg_Ha,Precip_Seasonal_mm,Rain_Days_Extreme,Temp_Max_Avg,Heatwave_Days,Fertilizer_N_Tonnes,Fertilizer_P_Tonnes,Fertilizer_K_Tonnes,Net_Irrigated_Pct,Tubewell_Irrig_Pct,NPK_Total_Intensity_Kg_Ha,NPK_Balance_Ratio,Rainfall_Anomaly_Pct,Thermal_Stress_Index,Irrigation_Security_Score
Uttar Pradesh,Jhansi,Bundelkhand,1999-00,Rabi,Wheat,54573.9,75980.94,1392.3,62.6,0,29.6,0,5062.19,2277.98,759.33,47.5,39.5,148.41,2.22,61.36,29.6,42.7
Uttar Pradesh,Jhansi,Bundelkhand,2000-01,Kharif,Rice,98355.9,164056.26,1668.0,826.0,4,32.6,0,7785.14,3269.76,1401.33,45.4,39.6,126.64,2.38,21.74,32.6,41.92
Uttar Pradesh,Jhansi,Bundelkhand,2000-01,Rabi,Wheat,85665.6,114688.14,1338.8,26.9,0,30.3,0,7346.25,3305.81,1101.94,45.4,39.6,137.21,2.22,-30.66,30.3,41.92
Uttar Pradesh,Jhansi,Bundelkhand,2001-02,Kharif,Rice,106561.1,179637.34,1685.8,705.0,2,33.4,0,7985.67,3353.98,1437.42,46.4,38.9,119.9,2.38,3.9,33.4,41.9
Uttar Pradesh,Jhansi,Bundelkhand,2001-02,Rabi,Wheat,75588.4,101625.99,1344.5,48.1,0,30.1,0,6804.43,3061.99,1020.66,46.4,38.9,144.03,2.22,23.98,30.1,41.9
Uttar Pradesh,Jhansi,Bundelkhand,2002-03,Kharif,Rice,64643.2,82376.02,1274.3,401.5,5,34.0,0,5838.78,2452.29,1050.98,44.0,39.5,144.52,2.38,-40.83,34.0,41.3
Uttar Pradesh,Jhansi,Bundelkhand,2002-03,Rabi,Wheat,76791.3,83263.63,1084.3,8.4,0,33.5,7,7081.5,3186.67,1062.22,44.0,39.5,147.55,2.22,-78.35,45.23,41.3
Uttar Pradesh,Jhansi,Bundelkhand,2003-04,Kharif,Rice,79213.7,123672.27,1561.2,605.0,3,33.4,0,6011.01,2524.63,1081.98,45.2,42.1,121.41,2.38,-10.84,33.4,43.34
Uttar Pradesh,Jhansi,Bundelkhand,2003-04,Rabi,Wheat,114164.4,166527.52,1458.7,30.2,0,30.3,0,12401.95,5580.88,1860.29,45.2,42.1,173.81,2.22,-22.16,30.3,43.34
Uttar Pradesh,Jhansi,Bundelkhand,2004-05,Kharif,Rice,89757.5,120571.85,1343.3,364.7,0,31.9,0,6747.77,2834.06,1214.6,48.5,41.6,120.28,2.38,-46.25,31.9,44.36
Uttar Pradesh,Jhansi,Bundelkhand,2004-05,Rabi,Wheat,112091.8,175362.06,1564.4,9.7,0,31.8,0,12115.4,5451.93,1817.31,48.5,41.6,172.94,2.22,-75.0,31.8,44.36
Uttar Pradesh,Jhansi,Bundelkhand,2005-06,Kharif,Rice,93776.1,150739.98,1607.4,717.9,7,32.7,0,7500.73,3150.31,1350.13,49.4,43.9,127.98,2.38,5.8,32.7,46.1
Uttar Pradesh,Jhansi,Bundelkhand,2005-06,Rabi,Wheat,81469.1,117467.54,1441.9,54.0,0,30.9,0,7176.92,3229.61,1076.54,49.4,43.9,140.95,2.22,39.19,30.9,46.1
Uttar Pradesh,Jhansi,Bundelkhand,2006-07,Kharif,Rice,99515.9,157299.33,1580.6,565.1,2,33.6,0,7981.08,3352.05,1436.59,51.7,42.4,128.32,2.38,-16.72,33.6,46.12
Uttar Pradesh,Jhansi,Bundelkhand,2006-07,Rabi,Wheat,85234.2,118229.0,1387.1,78.9,0,31.3,0,8030.31,3613.64,1204.55,51.7,42.4,150.74,2.22,103.37,31.3,46.12
Uttar Pradesh,Jhansi,Bundelkhand,2007-08,Kharif,Rice,103675.4,186602.58,1799.9,701.4,1,32.4,0,8991.72,3776.52,1618.51,50.0,40.7,138.77,2.38,3.37,32.4,44.42
Uttar Pradesh,Jhansi,Bundelkhand,2007-08,Rabi,Wheat,87685.4,115884.61,1321.6,36.7,0,31.3,1,11021.4,4959.63,1653.21,50.0,40.7,201.11,2.22,-5.4,32.87,44.42
Uttar Pradesh,Jhansi,Bundelkhand,2008-09,Kharif,Rice,86844.3,138065.72,1589.8,959.7,5,34.8,0,7600.99,3192.41,1368.18,49.5,44.5,140.04,2.38,41.44,34.8,46.5
Uttar Pradesh,Jhansi,Bundelkhand,2008-09,Rabi,Wheat,93543.7,122611.8,1310.7,51.5,0,32.0,3,8309.4,3739.23,1246.41,49.5,44.5,142.13,2.22,32.74,36.8,46.5
Uttar Pradesh,Jhansi,Bundelkhand,2009-10,Kharif,Rice,53253.6,80664.1,1514.7,564.0,3,33.8,0,4691.74,1970.53,844.51,46.6,42.0,140.96,2.38,-16.88,33.8,43.84
Uttar Pradesh,Jhansi,Bundelkhand,2009-10,Rabi,Wheat,95582.6,140366.0,1468.5,13.3,0,30.9,0,9108.11,4098.65,1366.22,46.6,42.0,152.46,2.22,-65.72,30.9,43.84
Uttar Pradesh,Jhansi,Bundelkhand,2010-11,Kharif,Rice,95804.0,162960.77,1701.0,666.2,5,33.7,0,8544.36,3588.63,1537.98,51.6,39.5,142.7,2.38,-1.82,33.7,44.34
Uttar Pradesh,Jhansi,Bundelkhand,2010-11,Rabi,Wheat,96259.4,129474.91,1345.1,15.4,0,31.5,3,9797.27,4408.77,1469.59,51.6,39.5,162.85,2.22,-60.31,36.22,44.34
Uttar Pradesh,Jhansi,Bundelkhand,2011-12,Kharif,Rice,81273.1,123361.22,1517.9,549.0,2,32.9,0,7654.77,3215.0,1377.86,46.8,41.7,150.7,2.38,-19.09,32.9,43.74
Uttar Pradesh,Jhansi,Bundelkhand,2011-12,Rabi,Wheat,106324.9,143097.25,1345.8,56.5,0,30.9,0,13042.27,5869.02,1956.34,46.8,41.7,196.26,2.22,45.63,30.9,43.74
Uttar Pradesh,Jhansi,Bundelkhand,2012-13,Kharif,Rice,94391.1,153758.42,1629.0,767.3,4,33.3,0,8486.57,3564.36,1527.58,51.4,44.8,143.85,2.38,13.08,33.3,47.44
Uttar Pradesh,Jhansi,Bundelkhand,2012-13,Rabi,Wheat,106412.2,159235.64,1496.4,48.3,0,32.2,1,10601.87,4770.84,1590.28,51.4,44.8,159.41,2.22,24.5,33.81,47.44
Uttar Pradesh,Jhansi,Bundelkhand,2013-14,Kharif,Rice,87193.9,139308.55,1597.7,887.4,6,32.5,0,7223.67,3033.94,1300.26,55.7,42.2,132.55,2.38,30.78,32.5,47.6
Uttar Pradesh,Jhansi,Bundelkhand,2013-14,Rabi,Wheat,82576.0,113654.99,1376.4,42.7,0,32.8,3,8853.42,3984.04,1328.01,55.7,42.2,171.54,2.22,10.06,37.72,47.6
Uttar Pradesh,Jhansi,Bundelkhand,2014-15,Kharif,Rice,54422.4,97562.15,1792.7,614.9,5,33.3,0,4630.88,1944.97,833.56,52.4,41.6,136.15,2.38,-9.38,33.3,45.92
Uttar Pradesh,Jhansi,Bundelkhand,2014-15,Rabi,Wheat,97997.2,154514.04,1576.7,58.6,0,30.6,0,11350.95,5107.93,1702.64,52.4,41.6,185.33,2.22,51.05,30.6,45.92
Uttar Pradesh,Jhansi,Bundelkhand,2015-16,Kharif,Rice,69642.3,119122.59,1710.5,579.2,4,32.8,0,6281.51,2638.24,1130.67,48.7,44.4,144.31,2.38,-14.64,32.8,46.12
Uttar Pradesh,Jhansi,Bundelkhand,2015-16,Rabi,Wheat,88956.5,131006.23,1472.7,27.7,0,34.2,4,9263.43,4168.54,1389.51,48.7,44.4,166.61,2.22,-28.6,41.04,46.12
Uttar Pradesh,Jhansi,Bundelkhand,2016-17,Kharif,Rice,75366.6,125910.04,1670.6,504.5,4,33.5,0,5742.23,2411.74,1033.6,49.7,44.7,121.91,2.38,-25.65,33.5,46.7
Uttar Pradesh,Jhansi,Bundelkhand,2016-17,Rabi,Wheat,93988.6,137139.57,1459.1,40.7,0,32.2,3,9145.03,4115.26,1371.75,49.7,44.7,155.68,2.22,4.91,37.03,46.7
Uttar Pradesh,Jhansi,Bundelkhand,2017-18,Kharif,Rice,57711.0,121522.16,2105.7,931.8,1,32.1,0,4629.37,1944.33,833.29,55.3,47.3,128.35,2.38,37.33,32.1,50.5
Uttar Pradesh,Jhansi,Bundelkhand,2017-18,Rabi,Wheat,92958.7,139481.71,1500.5,68.5,0,31.5,2,11978.32,5390.24,1796.75,55.3,47.3,206.17,2.22,76.56,34.65,50.5
Uttar Pradesh,Jhansi,Bundelkhand,2018-19,Kharif,Rice,94358.6,191122.71,2025.5,719.9,1,32.5,0,8711.45,3658.81,1568.06,49.7,43.2,147.72,2.38,6.1,32.5,45.8
Uttar Pradesh,Jhansi,Bundelkhand,2018-19,Rabi,Wheat,64165.0,75513.97,1176.9,44.1,0,32.4,4,7604.02,3421.81,1140.6,49.7,43.2,189.61,2.22,13.67,38.88,45.8
Uttar Pradesh,Lalitpur,Bundelkhand,1997-98,Kharif,Rice,134197.1,260691.74,1942.6,744.1,2,33.7,0,8693.47,3651.26,1564.83,45.8,37.5,103.65,2.38,13.49,33.7,40.82
Uttar Pradesh,Lalitpur,Bundelkhand,1997-98,Rabi,Wheat,118152.6,149859.46,1268.4,26.6,0,32.9,8,10553.95,4749.28,1583.09,45.8,37.5,142.92,2.22,-29.61,46.06,40.82
Uttar Pradesh,Lalitpur,Bundelkhand,1998-99,Kharif,Rice,104108.4,161644.07,1552.7,629.7,6,33.8,0,6796.27,2854.43,1223.33,43.7,40.2,104.45,2.38,-3.96,33.8,41.6
Uttar Pradesh,Lalitpur,Bundelkhand,1998-99,Rabi,Wheat,104531.8,147136.25,1407.6,33.8,0,31.8,0,10544.04,4744.82,1581.61,43.7,40.2,161.39,2.22,-10.56,31.8,41.6
Uttar Pradesh,Lalitpur,Bundelkhand,1999-00,Kharif,Rice,69820.9,123213.95,1764.7,749.7,4,33.7,0,5190.53,2180.02,934.3,44.6,40.4,118.95,2.38,14.35,33.7,42.08
Uttar Pradesh,Lalitpur,Bundelkhand,1999-00,Rabi,Wheat,95433.4,116992.9,1225.9,19.1,0,34.0,9,9661.44,4347.65,1449.22,44.6,40.4,161.98,2.22,-49.46,49.3,42.08
Uttar Pradesh,Lalitpur,Bundelkhand,2000-01,Kharif,Rice,108169.0,174144.76,1609.9,627.0,7,33.3,0,7995.44,3358.08,1439.18,47.7,44.4,118.27,2.38,-4.37,33.3,45.72
Uttar Pradesh,Lalitpur,Bundelkhand,2000-01,Rabi,Wheat,93804.2,133119.67,1419.1,42.4,0,31.1,0,7619.29,3428.68,1142.89,47.7,44.4,129.96,2.22,12.2,31.1,45.72
Uttar Pradesh,Lalitpur,Bundelkhand,2001-02,Kharif,Rice,79274.2,142650.96,1799.5,684.0,2,32.7,0,5165.96,2169.7,929.87,52.5,42.0,104.27,2.38,4.33,32.7,46.2
Uttar Pradesh,Lalitpur,Bundelkhand,2001-02,Rabi,Wheat,127524.4,175210.97,1373.9,43.4,0,33.6,4,11529.49,5188.27,1729.42,52.5,42.0,144.66,2.22,14.85,40.32,46.2
Uttar Pradesh,Lalitpur,Bundelkhand,2002-03,Kharif,Rice,104821.1,170048.63,1622.3,473.0,3,34.2,0,10083.94,4235.25,1815.11,46.2,35.4,153.92,2.38,-27.86,34.2,39.72
Uttar Pradesh,Lalitpur,Bundelkhand,2002-03,Rabi,Wheat,96017.0,120889.0,1259.0,20.5,0,34.9,9,8563.17,3853.43,1284.48,46.2,35.4,142.69,2.22,-45.75,50.6,39.72
Uttar Pradesh,Lalitpur,Bundelkhand,2003-04,Kharif,Rice,86539.5,145702.47,1683.7,584.3,4,34.8,0,5338.86,2242.32,961.0,45.9,36.2,98.71,2.38,-10.88,34.8,40.08
Uttar Pradesh,Lalitpur,Bundelkhand,2003-04,Rabi,Wheat,97359.7,140613.41,1444.3,35.0,0,30.0,0,9572.29,4307.53,1435.84,45.9,36.2,157.31,2.22,-7.38,30.0,40.08
Uttar Pradesh,Lalitpur,Bundelkhand,2004-05,Kharif,Rice,102345.6,165917.22,1621.1,287.9,0,33.1,0,8152.72,3424.14,1467.49,43.1,39.1,127.45,2.38,-56.09,33.1,40.7
Uttar Pradesh,Lalitpur,Bundelkhand,2004-05,Rabi,Wheat,101866.9,157398.49,1545.1,37.1,0,31.4,1,8638.31,3887.24,1295.75,43.1,39.1,135.68,2.22,-1.82,32.97,40.7
Uttar Pradesh,Lalitpur,Bundelkhand,2005-06,Kharif,Rice,98226.5,176539.38,1797.3,581.1,3,33.6,0,6317.52,2653.36,1137.15,49.1,41.1,102.91,2.38,-11.37,33.6,44.3
Uttar Pradesh,Lalitpur,Bundelkhand,2005-06,Rabi,Wheat,83576.1,146676.43,1755.0,17.0,0,29.0,0,7892.36,3551.56,1183.85,49.1,41.1,151.09,2.22,-55.01,29.0,44.3
Uttar Pradesh,Lalitpur,Bundelkhand,2006-07,Kharif,Rice,109447.9,222653.19,2034.3,769.5,4,32.4,0,10203.01,4285.26,1836.54,52.8,37.1,149.16,2.38,17.37,32.4,43.38
Uttar Pradesh,Lalitpur,Bundelkhand,2006-07,Rabi,Wheat,115489.7,215658.42,1867.3,18.3,0,30.2,0,13140.69,5913.31,1971.1,52.8,37.1,182.05,2.22,-51.57,30.2,43.38
Uttar Pradesh,Lalitpur,Bundelkhand,2007-08,Kharif,Rice,112734.2,201994.46,1791.8,709.3,6,34.5,0,7922.42,3327.41,1426.03,53.0,42.3,112.44,2.38,8.19,34.5,46.58
Uttar Pradesh,Lalitpur,Bundelkhand,2007-08,Rabi,Wheat,122457.4,225145.93,1838.6,54.0,0,30.3,0,13667.69,6150.46,2050.15,53.0,42.3,178.58,2.22,42.9,30.3,46.58
Uttar Pradesh,Lalitpur,Bundelkhand,2008-09,Kharif,Rice,74732.0,145612.81,1948.5,919.4,4,33.2,0,5341.88,2243.59,961.54,42.6,42.0,114.37,2.38,40.23,33.2,42.24
Uttar Pradesh,Lalitpur,Bundelkhand,2008-09,Rabi,Wheat,87268.0,147954.55,1695.4,48.7,0,31.7,1,7518.9,3383.5,1127.83,42.6,42.0,137.85,2.22,28.87,33.29,42.24
Uttar Pradesh,Lalitpur,Bundelkhand,2009-10,Kharif,Rice,74974.8,105602.46,1408.5,339.1,4,32.6,0,4499.48,1889.78,809.91,50.3,46.3,96.02,2.38,-48.28,32.6,47.9
Uttar Pradesh,Lalitpur,Bundelkhand,2009-10,Rabi,Wheat,100585.7,169123.53,1681.4,59.4,0,32.0,2,10963.22,4933.45,1644.48,50.3,46.3,174.39,2.22,57.19,35.2,47.9
Uttar Pradesh,Lalitpur,Bundelkhand,2010-11,Kharif,Rice,111417.1,236521.2,2122.8,790.0,3,32.3,0,10192.62,4280.9,1834.67,50.9,37.1,146.37,2.38,20.49,32.3,42.62
Uttar Pradesh,Lalitpur,Bundelkhand,2010-11,Rabi,Wheat,122054.7,225011.27,1843.5,22.7,0,31.2,0,12533.74,5640.18,1880.06,50.9,37.1,164.3,2.22,-39.93,31.2,42.62
Uttar Pradesh,Lalitpur,Bundelkhand,2011-12,Kharif,Rice,112425.5,218233.14,1941.1,834.8,4,33.3,0,8584.32,3605.41,1545.18,53.8,41.8,122.17,2.38,27.33,33.3,46.6
Uttar Pradesh,Lalitpur,Bundelkhand,2011-12,Rabi,Wheat,108597.4,178676.23,1645.3,28.4,0,31.2,2,11197.25,5038.76,1679.59,53.8,41.8,164.97,2.22,-24.85,34.32,46.6
Uttar Pradesh,Lalitpur,Bundelkhand,2012-13,Kharif,Rice,106029.2,202462.31,1909.5,661.7,6,33.4,0,8673.92,3643.04,1561.3,49.6,38.7,130.89,2.38,0.93,33.4,43.06
Uttar Pradesh,Lalitpur,Bundelkhand,2012-13,Rabi,Wheat,88157.6,154916.9,1757.3,39.9,0,30.4,0,10335.47,4650.96,1550.32,49.6,38.7,187.58,2.22,5.59,30.4,43.06
Uttar Pradesh,Lalitpur,Bundelkhand,2013-14,Kharif,Rice,86218.2,183366.09,2126.8,923.2,5,33.6,0,6932.8,2911.77,1247.9,57.1,43.6,128.66,2.38,40.81,33.6,49.0
Uttar Pradesh,Lalitpur,Bundelkhand,2013-14,Rabi,Wheat,99932.6,187590.74,1877.2,65.0,0,31.6,1,11685.76,5258.59,1752.86,57.1,43.6,187.1,2.22,72.01,33.18,49.0
Uttar Pradesh,Lalitpur,Bundelkhand,2014-15,Kharif,Rice,97869.2,185336.37,1893.7,619.3,3,34.3,0,7160.88,3007.57,1288.96,47.8,38.8,117.07,2.38,-5.54,34.3,42.4
Uttar Pradesh,Lalitpur,Bundelkhand,2014-15,Rabi,Wheat,108503.1,207785.84,1915.0,54.1,0,29.5,0,11794.32,5307.44,1769.15,47.8,38.8,173.92,2.22,43.16,29.5,42.4
Uttar Pradesh,Lalitpur,Bundelkhand,2015-16,Kharif,Rice,98443.6,182283.04,1851.6,481.6,2,34.9,0,8798.56,3695.4,1583.74,55.2,43.5,143.0,2.38,-26.54,34.9,48.18
Uttar Pradesh,Lalitpur,Bundelkhand,2015-16,Rabi,Wheat,93485.8,177277.28,1896.3,19.9,0,31.7,1,11527.91,5187.56,1729.19,55.2,43.5,197.3,2.22,-47.34,33.29,48.18
Uttar Pradesh,Lalitpur,Bundelkhand,2016-17,Kharif,Rice,104829.3,221139.43,2109.5,737.8,8,31.5,0,10091.59,4238.47,1816.49,50.5,46.0,154.03,2.38,12.53,31.5,47.8
Uttar Pradesh,Lalitpur,Bundelkhand,2016-17,Rabi,Wheat,113929.3,180630.69,1585.5,45.4,0,31.9,1,14189.49,6385.27,2128.42,50.5,46.0,199.27,2.22,20.14,33.49,47.8
Uttar Pradesh,Lalitpur,Bundelkhand,2017-18,Kharif,Rice,95279.7,216073.56,2267.8,749.3,4,32.6,0,8154.93,3425.07,1467.89,54.1,43.8,136.94,2.38,14.29,32.6,47.92
Uttar Pradesh,Lalitpur,Bundelkhand,2017-18,Rabi,Wheat,68183.3,126945.97,1861.8,56.8,0,31.7,3,5629.39,2533.23,844.41,54.1,43.8,132.1,2.22,50.31,36.45,47.92
Uttar Pradesh,Lalitpur,Bundelkhand,2018-19,Kharif,Rice,77993.9,139225.91,1785.1,404.0,5,33.1,0,6300.87,2646.36,1134.16,57.3,45.3,129.26,2.38,-38.38,33.1,50.1
Uttar Pradesh,Lalitpur,Bundelkhand,2018-19,Rabi,Wheat,105793.9,197889.38,1870.5,74.1,0,32.1,3,14521.06,6534.48,2178.16,57.3,45.3,219.61,2.22,96.09,36.91,50.1
Uttar Pradesh,Jalaun,Bundelkhand,1997-98,Kharif,Rice,81900.6,119526.13,1459.4,628.3,5,32.7,0,5612.3,2357.17,1010.21,36.8,40.1,109.64,2.38,-6.18,32.7,38.78
Uttar Pradesh,Jalaun,Bundelkhand,1997-98,Rabi,Wheat,90087.9,87547.84,971.8,24.0,0,31.0,0,8164.95,3674.23,1224.74,36.8,40.1,145.01,2.22,-34.58,31.0,38.78
Uttar Pradesh,Jalaun,Bundelkhand,1998-99,Kharif,Rice,90986.5,145936.96,1603.9,821.9,5,34.1,0,5859.56,2461.02,1054.72,42.8,38.5,103.04,2.38,22.72,34.1,40.22
Uttar Pradesh,Jalaun,Bundelkhand,1998-99,Rabi,Wheat,96459.1,144799.8,1501.2,45.1,0,29.8,0,8403.26,3781.47,1260.49,42.8,38.5,139.39,2.22,22.94,29.8,40.22
Uttar Pradesh,Jalaun,Bundelkhand,1999-00,Kharif,Rice,76183.8,133778.96,1756.0,739.3,5,33.6,0,5124.57,2152.32,922.42,40.2,34.3,107.63,2.38,10.39,33.6,36.66
Uttar Pradesh,Jalaun,Bundelkhand,1999-00,Rabi,Wheat,70142.3,82651.5,1178.3,57.5,0,31.2,0,6243.0,2809.35,936.45,40.2,34.3,142.41,2.22,56.74,31.2,36.66
Uttar Pradesh,Jalaun,Bundelkhand,2000-01,Kharif,Rice,91958.6,150929.21,1641.3,742.6,5,33.2,0,5949.86,2498.94,1070.97,46.9,37.7,103.52,2.38,10.88,33.2,41.38
Uttar Pradesh,Jalaun,Bundelkhand,2000-01,Rabi,Wheat,110471.3,136179.97,1232.7,35.0,0,33.1,1,8837.71,3976.97,1325.66,46.9,37.7,128.0,2.22,-4.59,34.76,41.38
Uttar Pradesh,Jalaun,Bundelkhand,2001-02,Kharif,Rice,106185.2,187534.93,1766.1,722.9,3,32.4,0,6749.55,2834.81,1214.92,51.1,42.6,101.7,2.38,7.94,32.4,46.0
Uttar Pradesh,Jalaun,Bundelkhand,2001-02,Rabi,Wheat,101938.2,139258.95,1366.1,36.0,0,29.6,0,10632.69,4784.71,1594.9,51.1,42.6,166.89,2.22,-1.87,29.6,46.0
Uttar Pradesh,Jalaun,Bundelkhand,2002-03,Kharif,Rice,86729.1,130501.31,1504.7,328.9,1,33.3,0,6811.95,2861.02,1226.15,44.5,42.7,125.67,2.38,-50.89,33.3,43.42
Uttar Pradesh,Jalaun,Bundelkhand,2002-03,Rabi,Wheat,80177.2,106253.88,1325.2,5.0,0,30.2,0,7003.24,3151.46,1050.49,44.5,42.7,139.76,2.22,-86.37,30.2,43.42
Uttar Pradesh,Jalaun,Bundelkhand,2003-04,Kharif,Rice,83762.1,131495.92,1569.9,631.0,4,33.4,0,7062.82,2966.38,1271.31,47.5,43.2,134.91,2.38,-5.78,33.4,44.92
Uttar Pradesh,Jalaun,Bundelkhand,2003-04,Rabi,Wheat,104134.7,122764.2,1178.9,39.6,0,32.2,3,10013.09,4505.89,1501.96,47.5,43.2,153.85,2.22,7.95,37.03,44.92
Uttar Pradesh,Jalaun,Bundelkhand,2004-05,Kharif,Rice,94877.7,138798.89,1462.9,406.5,5,33.1,0,8074.41,3391.25,1453.39,43.3,41.9,136.17,2.38,-39.3,33.1,42.46
Uttar Pradesh,Jalaun,Bundelkhand,2004-05,Rabi,Wheat,95893.5,123790.0,1290.9,69.3,0,30.4,0,10378.71,4670.42,1556.81,43.3,41.9,173.17,2.22,88.9,30.4,42.46
Uttar Pradesh,Jalaun,Bundelkhand,2005-06,Kharif,Rice,68856.7,121152.49,1759.5,787.8,4,33.1,0,6009.62,2524.04,1081.73,49.2,41.5,139.64,2.38,17.63,33.1,44.58
Uttar Pradesh,Jalaun,Bundelkhand,2005-06,Rabi,Wheat,65760.5,93581.26,1423.1,35.2,0,32.0,3,6991.79,3146.31,1048.77,49.2,41.5,170.12,2.22,-4.05,36.8,44.58
Uttar Pradesh,Jalaun,Bundelkhand,2006-07,Kharif,Rice,94985.4,151575.8,1595.8,770.9,5,34.4,0,6509.58,2734.03,1171.73,49.3,43.5,109.65,2.38,15.11,34.4,45.82
Uttar Pradesh,Jalaun,Bundelkhand,2006-07,Rabi,Wheat,88430.0,142731.52,1614.1,5.0,0,30.3,0,8740.25,3933.11,1311.04,49.3,43.5,158.14,2.22,-86.37,30.3,45.82
Uttar Pradesh,Jalaun,Bundelkhand,2007-08,Kharif,Rice,81972.2,132574.92,1617.3,691.2,7,34.5,0,7802.33,3276.98,1404.42,54.4,40.6,152.29,2.38,3.21,34.5,46.12
Uttar Pradesh,Jalaun,Bundelkhand,2007-08,Rabi,Wheat,115392.7,162058.34,1404.4,11.8,0,31.8,2,11403.52,5131.59,1710.53,54.4,40.6,158.12,2.22,-67.83,34.98,46.12
Uttar Pradesh,Jalaun,Bundelkhand,2008-09,Kharif,Rice,95891.5,178357.47,1860.0,870.5,4,33.1,0,6662.47,2798.24,1199.24,50.4,44.4,111.17,2.38,29.98,33.1,46.8
Uttar Pradesh,Jalaun,Bundelkhand,2008-09,Rabi,Wheat,85912.5,136486.98,1588.7,33.3,0,30.1,0,9087.66,4089.45,1363.15,50.4,44.4,169.24,2.22,-9.23,30.1,46.8
Uttar Pradesh,Jalaun,Bundelkhand,2009-10,Kharif,Rice,72444.8,116916.76,1613.9,327.0,3,32.7,0,6102.07,2562.87,1098.37,52.5,41.0,134.77,2.38,-51.17,32.7,45.6
Uttar Pradesh,Jalaun,Bundelkhand,2009-10,Rabi,Wheat,74885.1,126950.53,1695.3,36.1,0,31.1,0,9923.12,4465.4,1488.47,52.5,41.0,212.02,2.22,-1.6,31.1,45.6
Uttar Pradesh,Jalaun,Bundelkhand,2010-11,Kharif,Rice,93459.9,154570.87,1653.9,578.3,5,33.5,0,8199.75,3443.89,1475.95,55.9,38.2,140.38,2.38,-13.65,33.5,45.28
Uttar Pradesh,Jalaun,Bundelkhand,2010-11,Rabi,Wheat,92014.6,159503.31,1733.5,43.2,0,30.3,0,10182.75,4582.24,1527.41,55.9,38.2,177.06,2.22,17.76,30.3,45.28
Uttar Pradesh,Jalaun,Bundelkhand,2011-12,Kharif,Rice,69169.2,96132.56,1389.8,445.5,5,33.4,0,5179.0,2175.18,932.22,55.3,40.5,119.8,2.38,-33.48,33.4,46.42
Uttar Pradesh,Jalaun,Bundelkhand,2011-12,Rabi,Wheat,102968.0,169976.85,1650.8,54.2,0,31.1,0,9956.98,4480.64,1493.55,55.3,40.5,154.72,2.22,47.74,31.1,46.42
Uttar Pradesh,Jalaun,Bundelkhand,2012-13,Kharif,Rice,75786.7,126378.71,1667.6,801.1,7,34.5,0,6689.75,2809.7,1204.16,52.9,40.4,141.23,2.38,19.62,34.5,45.4
Uttar Pradesh,Jalaun,Bundelkhand,2012-13,Rabi,Wheat,98008.1,136109.15,1388.8,73.9,0,32.9,5,10079.73,4535.88,1511.96,52.9,40.4,164.55,2.22,101.44,41.12,45.4
Uttar Pradesh,Jalaun,Bundelkhand,2013-14,Kharif,Rice,63298.4,124943.77,1973.9,786.9,3,32.8,0,5324.66,2236.36,958.44,53.5,42.4,134.59,2.38,17.5,32.8,46.84
Uttar Pradesh,Jalaun,Bundelkhand,2013-14,Rabi,Wheat,99117.1,168165.6,1696.6,41.6,0,32.4,2,9914.56,4461.55,1487.18,53.5,42.4,160.05,2.22,13.4,35.64,46.84
Uttar Pradesh,Jalaun,Bundelkhand,2014-15,Kharif,Rice,92612.1,177721.63,1919.0,686.8,4,32.5,0,6930.08,2910.63,1247.41,49.2,44.0,119.73,2.38,2.55,32.5,46.08
Uttar Pradesh,Jalaun,Bundelkhand,2014-15,Rabi,Wheat,78066.9,119865.38,1535.4,18.8,0,32.7,3,8261.87,3717.84,1239.28,49.2,44.0,169.33,2.22,-48.75,37.6,46.08
Uttar Pradesh,Jalaun,Bundelkhand,2015-16,Kharif,Rice,97849.1,167146.51,1708.2,543.3,5,33.3,0,7599.59,3191.83,1367.93,51.3,44.2,124.27,2.38,-18.88,33.3,47.04
Uttar Pradesh,Jalaun,Bundelkhand,2015-16,Rabi,Wheat,83320.1,139901.95,1679.1,6.3,0,32.7,3,10323.04,4645.37,1548.46,51.3,44.2,198.23,2.22,-82.83,37.6,47.04
Uttar Pradesh,Jalaun,Bundelkhand,2016-17,Kharif,Rice,62038.0,110267.96,1777.4,564.5,4,31.4,0,4524.11,1900.12,814.34,53.9,45.6,116.68,2.38,-15.71,31.4,48.92
Uttar Pradesh,Jalaun,Bundelkhand,2016-17,Rabi,Wheat,99323.8,160319.33,1614.1,7.7,0,30.9,0,11741.56,5283.7,1761.23,53.9,45.6,189.14,2.22,-79.01,30.9,48.92
Uttar Pradesh,Jalaun,Bundelkhand,2017-18,Kharif,Rice,107579.7,215417.9,2002.4,897.1,6,33.4,0,8992.49,3776.84,1618.65,53.9,43.8,133.74,2.38,33.95,33.4,47.84
Uttar Pradesh,Jalaun,Bundelkhand,2017-18,Rabi,Wheat,66342.8,97312.78,1466.8,76.3,0,33.3,5,5991.47,2696.16,898.72,53.9,43.8,144.5,2.22,107.99,41.62,47.84
